transaction_id,order_id,payment_method,amount,transaction_date
750,853,upi,895.52,2023-08-20
751,854,upi,2401.74,2024-05-22
752,855,card,37813.58,2024-12-24
753,856,wallet,3923.92,2023-08-21
754,857,card,3083.95,2023-09-11
755,858,card,23255.25,2023-08-20
756,859,upi,1081.1,2023-03-23
757,861,cod,11517.09,2023-10-07
758,862,card,619.74,2024-10-01
759,863,wallet,1687.35,2023-08-18
760,864,upi,4282.0,2023-11-19
761,865,upi,4178.85,2025-10-09
762,866,upi,341.59,2023-08-31
763,867,upi,490.16,2023-03-30
764,868,upi,5312.76,2025-08-11
765,869,upi,538.34,2024-08-14
766,870,card,4274.01,2024-05-19
767,871,card,946.69,2025-11-19
768,872,cod,7117.11,2024-02-04
769,873,card,1713.4,2025-05-18
770,874,card,1109.0,2024-03-25
771,875,wallet,1593.63,2024-04-30
772,876,wallet,666.98,2025-03-26
773,878,cod,1088.22,2023-02-02
774,879,upi,1735.48,2023-11-14
775,880,cod,1961.96,2025-09-14
776,882,card,5216.25,2024-11-20
777,884,card,1960.54,2025-06-12
778,885,upi,2564.04,2024-02-25
779,887,upi,980.32,2024-02-12
780,888,upi,1860.1,2023-11-10
781,889,upi,995.88,2023-04-01
782,891,card,2098.36,2023-04-08
783,892,upi,4204.12,2024-02-29
784,894,card,679.84,2023-11-19
785,895,cod,3845.8,2024-08-03
786,896,upi,4572.3,2025-07-28
787,897,card,1781.85,2025-04-04
788,898,cod,1081.1,2024-01-16
789,899,wallet,1937.44,2025-10-24
790,900,card,3563.7,2025-09-09
791,902,upi,6838.46,2023-10-08
792,903,cod,4176.36,2024-03-23
793,904,cod,1323.45,2025-12-29
794,905,upi,2942.94,2024-11-10
795,906,upi,724.48,2023-11-01
796,907,card,7985.04,2024-05-19
797,908,upi,9084.81,2024-02-11
798,909,upi,391.84,2024-10-20
799,910,card,786.91,2023-12-19
800,911,card,1820.4,2025-11-25
801,912,wallet,4431.74,2024-07-31
802,913,cod,1289.9,2024-07-20
803,914,cod,3244.56,2023-02-09
804,915,card,4825.75,2023-10-20
805,916,wallet,807.51,2023-09-18
806,917,wallet,245.08,2024-04-15
807,918,card,817.06,2023-03-24
808,919,card,3477.5,2023-12-11
809,920,upi,4104.48,2025-08-09
810,921,upi,1595.32,2024-08-02
811,922,card,971.47,2025-10-20
812,923,upi,2855.54,2024-03-31
813,924,cod,3203.46,2024-11-04
814,925,card,5568.51,2025-09-08
815,926,upi,577.46,2024-02-11
816,927,upi,1569.32,2024-06-17
817,929,card,3812.52,2024-09-06
818,930,cod,6770.91,2023-11-22
819,931,card,3742.8,2025-03-09
820,933,upi,1052.04,2023-03-23
821,934,upi,543.99,2023-06-06
822,935,cod,1049.1,2023-07-20
823,936,cod,995.48,2024-07-28
824,937,cod,2054.5,2025-05-11
825,938,wallet,6833.12,2024-04-21
826,939,wallet,5310.39,2023-08-01
827,940,cod,2529.7,2023-05-11
828,941,card,1960.54,2025-05-04
829,942,cod,542.39,2024-03-14
830,943,cod,6024.0,2023-01-30
831,944,cod,3501.3,2025-01-28
832,945,wallet,2843.79,2025-07-14
833,946,card,2109.9,2025-11-30
834,947,card,1387.06,2025-09-13
835,950,upi,2526.0,2024-10-26
836,951,wallet,6805.95,2024-02-29
837,952,upi,2564.04,2023-05-19
838,954,card,1096.77,2025-05-18
839,955,upi,685.17,2023-12-23
840,956,upi,2091.6,2024-12-09
841,957,upi,762.05,2024-11-02
842,958,upi,2940.86,2025-03-10
843,959,upi,1047.36,2025-02-22
844,960,card,9389.75,2024-02-28
845,961,cod,14181.52,2023-07-10
846,962,cod,249.88,2024-08-15
847,963,card,3755.9,2023-11-11
848,964,card,509.17,2025-04-07
849,965,card,643.3,2024-10-17
850,968,wallet,9704.44,2025-03-03
851,969,wallet,3720.2,2024-06-30
852,970,upi,1695.08,2025-07-12
853,971,upi,2564.04,2025-05-06
854,972,cod,1924.38,2025-05-31
855,973,upi,5073.8,2023-04-26
856,974,wallet,526.02,2025-05-26
857,975,card,526.78,2024-10-12
858,976,card,870.75,2024-06-17
859,977,card,5832.51,2025-05-07
860,978,card,1449.54,2025-09-28
861,980,card,1292.46,2023-03-05
862,981,card,1424.67,2025-09-30
863,982,upi,1328.19,2023-08-10
864,983,card,3584.36,2024-10-04
865,984,cod,2206.4,2025-11-06
866,986,upi,10261.72,2025-01-13
867,987,cod,6489.65,2024-01-01
868,989,wallet,1109.0,2025-09-03
869,990,card,1569.06,2025-06-07
870,991,upi,678.75,2025-11-02
871,992,cod,3798.44,2023-03-19
872,993,upi,551.6,2023-09-16
873,994,cod,1750.65,2023-04-06
874,995,upi,9428.7,2023-03-30
875,996,card,1748.52,2024-07-21
876,997,upi,4556.0,2025-07-18
877,998,card,849.51,2025-07-14
878,999,upi,6619.8,2023-01-14
879,1001,upi,8980.95,2023-12-23
880,1002,upi,1720.56,2025-12-04
881,1003,upi,3253.1,2023-11-26
882,1004,cod,3892.56,2025-05-04
883,1005,card,2711.4,2023-08-08
884,1006,card,2091.6,2023-09-17
885,1007,card,1748.52,2024-12-23
886,1008,cod,2526.0,2024-10-23
887,1009,wallet,4890.36,2024-10-18
888,1011,card,856.7,2025-08-08
889,1013,card,5568.48,2023-11-01
890,1014,card,2252.44,2024-10-27
891,1016,cod,985.92,2023-09-02
892,1017,upi,995.48,2025-11-23
893,1018,wallet,1221.63,2024-10-12
894,1019,upi,5738.4,2023-04-28
895,1020,upi,2785.9,2024-05-07
896,1021,wallet,702.96,2023-11-09
897,1022,upi,2141.0,2025-12-16
898,1023,upi,562.66,2023-11-29
899,1024,wallet,997.4,2024-06-30
900,1025,cod,2546.25,2023-12-30
901,1026,upi,321.65,2023-05-14
902,1028,cod,807.51,2025-02-16
903,1029,upi,4301.4,2025-11-06
904,1030,upi,1861.48,2025-09-04
905,1032,card,994.06,2024-11-02
906,1034,upi,2630.1,2024-03-09
907,1035,cod,661.96,2025-03-14
908,1036,upi,4090.6,2023-06-17
909,1037,upi,2034.88,2024-11-06
910,1038,card,1951.99,2025-02-13
911,1039,upi,1063.42,2023-06-22
912,1040,card,4411.29,2023-02-25
913,1041,card,2982.18,2024-04-08
914,1042,card,526.78,2025-05-07
915,1043,card,10510.3,2023-12-17
916,1044,upi,342.26,2023-08-02
917,1045,card,2541.68,2025-02-11
918,1046,upi,5062.05,2025-03-16
919,1048,upi,2726.45,2023-07-29
920,1049,cod,16205.82,2024-05-07
921,1050,cod,1017.44,2023-08-19
922,1051,upi,4511.49,2023-01-15
923,1052,card,965.25,2025-07-25
924,1053,upi,1013.16,2024-09-03
925,1054,upi,164.06,2023-08-24
926,1055,upi,5482.3,2023-12-05
927,1056,wallet,253.29,2023-12-23
928,1057,upi,3150.2,2024-05-03
929,1058,upi,1025.56,2025-11-15
930,1059,card,4111.39,2025-06-24
931,1060,upi,1163.08,2023-05-15
932,1061,upi,3036.08,2025-02-21
933,1062,card,1911.87,2024-05-27
934,1063,wallet,490.16,2023-11-07
935,1064,wallet,3742.8,2023-03-24
936,1065,card,506.58,2024-12-02
937,1066,upi,3893.79,2025-12-09
938,1067,upi,3030.33,2023-02-09
939,1068,cod,2315.58,2025-11-01
940,1069,upi,6303.12,2025-08-27
941,1070,upi,2314.56,2023-12-28
942,1071,upi,1106.62,2025-03-02
943,1072,card,3564.2,2025-02-18
944,1075,card,3007.66,2025-07-01
945,1076,upi,1087.98,2025-09-09
946,1078,card,164.06,2024-08-13
947,1079,card,1070.5,2025-10-30
948,1081,cod,683.18,2024-10-05
949,1082,card,4283.31,2025-06-12
950,1083,cod,1601.73,2025-10-20
951,1084,upi,280.74,2024-12-26
952,1085,wallet,407.21,2024-08-31
953,1087,card,6162.04,2023-11-15
954,1089,card,4466.43,2025-01-28
955,1090,upi,154.77,2025-10-04
956,1091,card,560.06,2025-11-27
957,1093,cod,1026.78,2023-11-18
958,1094,card,1354.65,2023-11-02
959,1095,upi,874.26,2023-04-11
960,1096,upi,1415.85,2025-10-19
961,1097,upi,1120.12,2024-10-15
962,1098,card,1317.42,2023-12-31
963,1099,upi,2977.62,2024-12-20
964,1100,cod,559.68,2025-07-23
965,1101,wallet,589.35,2025-03-14
966,1102,wallet,814.42,2023-09-02
967,1104,wallet,2045.42,2023-01-23
968,1105,card,2066.9,2023-11-25
969,1106,upi,3640.8,2024-10-21
970,1108,upi,1654.8,2023-09-26
971,1109,upi,10703.58,2025-01-19
972,1110,upi,464.31,2024-01-21
973,1111,upi,2656.38,2023-03-15
974,1112,cod,1502.72,2025-12-22
975,1114,upi,536.92,2024-11-21
976,1115,wallet,1292.46,2023-07-29
977,1116,cod,1742.98,2025-04-23
978,1117,upi,195.92,2023-03-29
979,1119,card,1820.4,2025-08-02
980,1120,cod,11721.36,2025-05-03
981,1121,upi,4785.96,2024-05-17
982,1122,cod,1343.28,2023-07-22
983,1123,card,2549.16,2024-07-11
984,1124,upi,2336.46,2023-11-19
985,1125,card,3083.95,2024-02-17
986,1126,upi,2176.55,2023-08-14
987,1128,upi,5637.48,2025-07-21
988,1129,card,5695.7,2025-12-21
989,1130,upi,2130.01,2024-01-19
990,1131,card,4464.09,2024-05-03
991,1132,card,3869.7,2025-01-23
992,1133,upi,3245.68,2025-11-05
993,1134,wallet,1459.3,2023-06-07
994,1135,upi,870.62,2023-06-21
995,1136,upi,4619.79,2023-03-24
996,1137,cod,26046.84,2023-03-02
997,1138,card,9280.85,2023-10-05
998,1139,cod,1820.4,2023-12-09
999,1140,upi,2564.04,2024-05-20
1000,1141,upi,5077.76,2025-01-25
1001,1142,upi,4464.6,2025-04-14
1002,1143,card,1741.5,2025-10-19
1003,1144,upi,2564.04,2025-06-09
1004,1145,card,7131.92,2023-12-15
1005,1146,upi,267.57,2025-12-24
1006,1148,upi,3856.22,2023-06-24
1007,1149,card,3048.2,2025-10-14
1008,1150,cod,301.63,2025-11-02
1009,1151,upi,2957.76,2024-04-28
1010,1152,upi,980.27,2023-08-30
1011,1153,upi,1063.42,2023-12-21
1012,1154,wallet,11079.35,2025-11-20
1013,1155,card,290.85,2023-05-02
1014,1157,wallet,1454.25,2023-02-14
1015,1158,wallet,1860.1,2024-12-19
1016,1159,cod,511.05,2025-06-29
1017,1161,card,2035.66,2023-01-13
1018,1162,upi,2102.06,2023-03-28
1019,1163,wallet,2667.92,2024-07-20
1020,1165,upi,10753.08,2023-06-06
1021,1167,upi,1782.1,2025-12-02
1022,1168,upi,4815.64,2023-01-11
1023,1169,card,566.34,2025-12-16
1024,1170,upi,4513.94,2023-08-31
1025,1171,wallet,2525.2,2023-08-30
1026,1172,upi,1163.4,2025-08-28
1027,1173,card,2321.58,2025-12-11
1028,1174,cod,2869.2,2025-03-30
1029,1175,upi,4844.0,2023-01-11
1030,1176,card,762.05,2023-08-05
1031,1177,card,1094.3,2025-12-10
1032,1178,cod,1289.9,2024-10-11
1033,1179,upi,1246.66,2025-06-11
1034,1180,card,2206.4,2025-07-05
1035,1181,upi,2358.48,2024-10-25
1036,1182,card,593.28,2023-10-21
1037,1183,upi,351.48,2023-12-17
1038,1184,card,1111.32,2025-09-07
1039,1185,upi,4537.36,2025-12-10
1040,1186,upi,3116.65,2023-09-21
1041,1187,card,2375.01,2025-01-20
1042,1188,upi,309.54,2025-05-16
1043,1189,card,543.99,2023-08-21
1044,1190,card,16400.97,2024-10-30
1045,1191,upi,3081.75,2025-01-04
1046,1192,upi,6626.83,2024-03-09
1047,1194,upi,3327.0,2023-12-25
1048,1195,upi,6619.8,2025-03-30
1049,1197,upi,2213.24,2024-11-14
1050,1198,upi,4815.64,2023-04-24
1051,1200,upi,2949.5,2024-02-24
1052,1201,upi,5191.72,2025-11-08
1053,1202,upi,3225.12,2024-06-02
1054,1203,card,2773.24,2024-11-20
1055,1204,cod,944.64,2024-11-14
1056,1205,card,8682.28,2025-10-16
1057,1206,upi,1022.71,2025-01-18
1058,1207,wallet,367.03,2024-10-05
1059,1208,card,1323.45,2024-11-09
1060,1209,cod,246.09,2024-11-22
1061,1210,card,2840.07,2025-02-28
1062,1211,upi,7266.0,2025-11-10
1063,1212,upi,7582.5,2024-04-08
1064,1213,upi,874.26,2024-07-21
1065,1214,upi,1561.44,2025-04-07
1066,1215,upi,1142.43,2025-09-19
1067,1216,upi,2773.02,2025-07-11
1068,1217,card,2494.65,2025-02-22
1069,1218,wallet,318.87,2024-11-07
1070,1219,cod,3545.04,2023-06-17
1071,1220,cod,4283.31,2023-03-16
1072,1221,wallet,3888.34,2023-05-30
1073,1222,upi,2254.08,2025-04-28
1074,1223,cod,1742.98,2023-03-09
1075,1224,upi,1272.45,2023-10-13
1076,1225,card,2897.92,2024-12-15
1077,1227,upi,3839.03,2023-02-01
1078,1228,wallet,361.14,2025-11-27
1079,1229,upi,1783.99,2025-09-12
1080,1230,upi,1109.0,2023-01-14
1081,1231,card,2693.3,2024-11-03
1082,1232,upi,704.45,2025-11-09
1083,1234,upi,19474.08,2024-07-05
1084,1236,cod,1059.43,2025-12-29
1085,1237,upi,4029.02,2023-03-28
1086,1238,upi,2484.3,2023-03-24
1087,1239,upi,839.16,2024-05-12
1088,1240,wallet,1523.33,2024-06-23
1089,1241,cod,5398.36,2024-03-13
1090,1242,upi,10026.36,2024-11-16
1091,1243,card,1094.88,2023-11-26
1092,1244,card,506.58,2025-03-28
1093,1245,cod,2264.96,2024-05-05
1094,1246,upi,4581.96,2025-12-18
1095,1247,card,2584.92,2023-04-07
1096,1248,card,413.16,2024-12-11
1097,1249,cod,3992.52,2023-09-17
1098,1250,upi,1126.22,2024-12-03
1099,1251,card,2213.24,2024-09-22
1100,1252,upi,447.76,2023-11-07
1101,1253,cod,1427.77,2024-03-10
1102,1256,card,3501.3,2025-10-21
1103,1257,upi,3441.12,2024-10-31
1104,1259,cod,3957.16,2024-11-06
1105,1260,wallet,9767.8,2024-10-19
1106,1261,card,4568.76,2023-06-30
1107,1262,card,3473.37,2025-01-19
1108,1263,upi,1052.04,2025-12-28
1109,1264,upi,1000.54,2023-10-04
1110,1265,upi,195.92,2025-07-01
1111,1266,wallet,1163.4,2024-11-21
1112,1267,cod,1554.24,2023-04-05
1113,1268,card,4284.16,2023-10-23
1114,1269,upi,2549.16,2024-07-15
1115,1270,upi,825.12,2023-05-28
1116,1271,cod,331.96,2023-04-15
1117,1272,card,4727.34,2024-02-24
1118,1273,upi,380.81,2025-12-07
1119,1274,card,464.31,2023-11-12
1120,1275,upi,1253.99,2025-12-13
1121,1276,card,2659.41,2023-08-19
1122,1277,upi,607.64,2024-03-23
1123,1278,card,1539.93,2025-09-19
1124,1279,wallet,7658.1,2024-03-27
1125,1280,upi,5398.36,2025-09-20
1126,1281,cod,195.92,2024-10-21
1127,1282,upi,3012.0,2024-11-06
1128,1284,upi,734.06,2025-05-17
1129,1285,upi,10710.15,2023-06-10
1130,1286,upi,6285.8,2024-10-02
1131,1287,card,5130.86,2025-11-17
1132,1288,upi,1405.92,2023-12-09
1133,1289,card,5269.68,2023-07-14
1134,1290,upi,977.91,2025-11-11
1135,1291,cod,275.13,2024-12-24
1136,1292,upi,3584.36,2025-05-24
1137,1293,wallet,3253.1,2024-12-12
1138,1295,card,2048.38,2025-10-26
1139,1296,upi,4556.0,2023-10-07
1140,1297,card,3052.32,2025-08-14
1141,1298,upi,3743.28,2024-07-31
1142,1299,upi,3482.37,2024-02-13
1143,1300,card,4908.72,2023-10-15
1144,1301,upi,1937.44,2025-10-25
1145,1302,card,13951.62,2025-08-08
1146,1303,wallet,1911.87,2023-07-05
1147,1304,card,2507.98,2025-12-14
1148,1305,card,1541.48,2023-09-07
1149,1306,upi,10965.24,2025-12-09
1150,1307,upi,3742.8,2024-11-30
1151,1308,upi,1816.29,2024-08-19
1152,1309,wallet,3810.25,2025-03-30
1153,1310,card,999.14,2025-08-11
1154,1311,upi,780.72,2024-04-08
1155,1312,upi,3142.08,2025-09-01
1156,1313,upi,848.3,2025-09-29
1157,1314,card,1101.09,2024-04-21
1158,1315,wallet,5310.39,2025-03-30
1159,1317,upi,6043.53,2024-11-02
1160,1318,upi,1502.72,2024-11-04
1161,1319,card,3564.2,2023-07-23
1162,1320,card,281.33,2025-08-28
1163,1322,cod,14271.44,2023-05-04
1164,1324,cod,1027.25,2023-10-08
1165,1325,cod,9302.1,2024-06-01
1166,1326,upi,607.55,2025-05-03
1167,1328,upi,1406.6,2025-04-04
1168,1329,card,1000.54,2024-03-31
1169,1330,upi,2344.23,2023-04-30
1170,1331,upi,828.1,2023-05-07
1171,1332,wallet,4161.18,2025-12-12
1172,1333,upi,877.84,2024-04-14
1173,1334,upi,7495.23,2023-11-19
1174,1335,upi,6162.04,2025-05-01
1175,1336,upi,5333.49,2023-01-06
1176,1337,cod,985.92,2025-12-01
1177,1339,upi,3893.79,2023-03-29
1178,1340,wallet,828.1,2024-10-22
1179,1341,upi,1156.11,2025-08-24
1180,1342,upi,2709.8,2024-09-14
1181,1343,upi,684.52,2023-02-19
1182,1344,wallet,1225.62,2024-02-11
1183,1345,card,1554.24,2023-07-13
1184,1346,upi,560.06,2023-01-11
1185,1347,upi,3962.84,2025-02-16
1186,1348,upi,1000.54,2025-02-13
1187,1349,upi,9499.74,2023-05-03
1188,1350,upi,2979.0,2024-03-27
1189,1351,cod,1405.92,2025-03-03
1190,1352,card,539.22,2023-09-06
1191,1353,cod,802.71,2024-09-21
1192,1354,cod,7140.1,2023-06-20
1193,1356,upi,7278.33,2025-03-12
1194,1357,upi,3564.2,2023-12-22
1195,1358,cod,1126.22,2024-12-26
1196,1359,cod,1167.44,2024-12-06
1197,1360,upi,1154.92,2025-08-17
1198,1361,upi,2940.86,2023-05-12
1199,1364,upi,3755.9,2025-06-06
1200,1365,upi,2966.4,2024-06-18
1201,1367,card,6317.72,2025-09-30
1202,1368,cod,3184.22,2024-12-28
1203,1369,upi,1924.38,2023-07-29
1204,1370,upi,734.06,2023-12-30
1205,1371,cod,3253.1,2025-06-24
1206,1372,card,4518.0,2024-01-09
1207,1373,cod,2315.58,2024-11-24
1208,1374,card,6056.54,2024-06-13
1209,1375,cod,1654.8,2025-01-10
1210,1376,card,8321.97,2025-06-04
1211,1377,card,679.84,2024-12-22
1212,1378,upi,2364.3,2025-09-08
1213,1379,upi,921.2,2023-09-02
1214,1380,upi,561.48,2025-07-01
1215,1381,card,2141.0,2023-09-09
1216,1383,card,1119.36,2025-08-24
1217,1384,upi,1742.98,2025-01-27
1218,1386,cod,1901.55,2025-08-03
1219,1387,upi,2610.1,2023-12-30
1220,1388,card,303.82,2023-06-09
1221,1389,card,2325.27,2025-12-09
1222,1391,upi,3907.12,2023-06-21
1223,1392,wallet,1738.6,2025-08-18
1224,1393,cod,646.23,2024-12-19
1225,1394,upi,722.11,2023-05-13
1226,1395,card,3874.88,2023-02-04
1227,1396,card,1359.68,2025-11-08
1228,1397,cod,1841.16,2025-12-03
1229,1398,upi,813.3,2025-11-01
1230,1399,cod,1994.8,2025-07-14
1231,1400,cod,5964.36,2023-03-08
1232,1401,upi,1738.6,2025-11-05
1233,1402,wallet,965.25,2023-12-18
1234,1403,upi,1522.92,2024-03-04
1235,1404,upi,1236.26,2023-08-26
1236,1405,upi,545.29,2023-11-24
1237,1406,cod,2976.4,2023-02-07
1238,1407,upi,2175.96,2025-11-26
1239,1408,card,1007.74,2023-03-27
1240,1409,upi,3337.36,2025-12-27
1241,1410,card,351.48,2023-03-08
1242,1411,wallet,2252.44,2023-10-29
1243,1412,card,3048.2,2023-04-16
1244,1413,cod,151.09,2025-11-27
1245,1414,card,385.37,2023-06-29
1246,1415,upi,5026.2,2025-03-15
1247,1416,upi,1695.08,2025-05-10
1248,1417,card,5351.97,2025-03-06
1249,1418,upi,734.06,2023-08-30
1250,1419,card,435.64,2025-07-16
1251,1420,upi,919.83,2023-12-03
1252,1421,cod,735.74,2025-09-23
1253,1422,upi,2831.97,2023-03-11
1254,1423,card,906.54,2023-03-16
1255,1424,upi,1601.11,2023-05-03
1256,1425,upi,443.63,2023-09-02
1257,1426,cod,5333.49,2025-11-07
1258,1427,cod,839.16,2023-11-22
1259,1428,cod,302.07,2023-01-14
1260,1429,card,2976.06,2024-10-14
1261,1430,cod,428.35,2024-08-30
1262,1431,upi,535.14,2023-10-17
1263,1432,cod,2450.26,2025-03-03
1264,1433,cod,1103.2,2024-04-16
1265,1434,card,995.48,2023-01-01
1266,1436,upi,2130.01,2024-03-02
1267,1437,upi,2079.64,2023-11-20
1268,1438,upi,1373.4,2023-08-02
1269,1439,card,807.51,2024-06-23
1270,1440,cod,330.98,2025-10-05
1271,1442,cod,994.06,2025-10-18
1272,1443,card,802.71,2023-04-11
1273,1444,upi,3063.24,2024-11-28
1274,1445,cod,1841.16,2023-05-24
1275,1446,upi,3555.66,2024-12-06
1276,1447,wallet,3236.97,2023-12-03
1277,1448,cod,2928.99,2025-02-10
1278,1449,cod,9084.81,2025-08-08
1279,1451,wallet,2494.65,2025-07-22
1280,1452,card,637.74,2023-10-22
1281,1453,upi,3846.38,2024-05-28
1282,1454,upi,6205.29,2023-04-10
1283,1455,card,1517.82,2024-05-06
1284,1456,upi,1303.54,2025-11-22
1285,1457,upi,3053.49,2023-07-29
1286,1458,card,1087.98,2024-07-13
1287,1459,upi,3052.45,2023-03-19
1288,1460,upi,1052.04,2025-03-15
1289,1461,card,5468.96,2023-10-21
1290,1462,upi,637.74,2025-04-26
1291,1463,upi,2526.0,2024-12-07
1292,1464,upi,453.27,2025-12-06
1293,1465,upi,496.47,2023-09-26
1294,1466,cod,2109.9,2025-02-21
1295,1467,card,15385.52,2024-11-24
1296,1468,upi,999.14,2023-04-08
1297,1469,cod,1274.58,2024-08-28
1298,1470,card,1274.58,2025-12-07
1299,1471,wallet,1343.28,2025-08-07
1300,1472,card,3178.29,2024-01-12
1301,1473,card,2192.92,2024-11-27
1302,1474,cod,541.5,2024-01-02
1303,1475,upi,196.2,2025-05-18
1304,1476,upi,7048.36,2025-03-18
1305,1477,upi,1527.51,2023-08-12
1306,1478,card,2669.56,2025-05-20
1307,1479,upi,5312.76,2025-11-29
1308,1480,upi,2206.4,2024-12-08
1309,1481,cod,3178.29,2025-07-13
1310,1482,cod,1562.82,2024-02-06
1311,1484,upi,1236.26,2025-03-04
1312,1485,cod,447.76,2025-04-12
1313,1487,upi,5077.76,2025-10-05
1314,1489,upi,2142.08,2024-09-10
1315,1490,upi,1579.43,2023-05-13
1316,1491,card,2045.3,2025-06-28
1317,1492,card,7678.06,2023-10-08
1318,1494,card,12334.17,2025-07-01
1319,1495,card,280.74,2024-08-10
1320,1496,upi,1270.84,2025-01-01
1321,1497,wallet,2043.02,2025-07-06
1322,1498,upi,1895.86,2025-04-29
1323,1499,upi,2458.25,2025-12-17
1324,1501,upi,6872.94,2025-10-19
1325,1502,upi,32093.64,2023-07-26
1326,1503,cod,2734.48,2023-03-29
1327,1504,upi,911.46,2025-09-28
1328,1505,upi,2156.88,2024-04-28
1329,1507,upi,12492.05,2025-09-13
1330,1508,upi,318.87,2025-02-27
1331,1509,upi,2094.72,2024-05-05
1332,1511,upi,1084.4,2024-10-01
1333,1513,card,2092.08,2023-03-31
1334,1514,cod,4738.29,2023-12-17
1335,1515,card,989.29,2024-09-12
1336,1516,card,2094.72,2024-11-29
1337,1517,card,1990.96,2023-12-22
1338,1518,upi,1684.0,2023-12-24
1339,1519,cod,1569.32,2023-04-07
1340,1520,upi,692.68,2025-10-14
1341,1521,cod,854.68,2025-11-02
1342,1523,card,751.36,2023-11-23
1343,1524,cod,3835.34,2023-05-24
1344,1525,wallet,2091.6,2025-01-30
1345,1526,card,1063.42,2024-12-15
1346,1528,card,1960.54,2025-06-06
1347,1529,card,538.34,2025-07-03
1348,1530,upi,5812.32,2023-03-12
1349,1531,cod,2422.0,2023-03-09
1350,1532,cod,4727.34,2025-01-01
1351,1533,card,827.45,2023-12-23
1352,1534,card,3567.98,2025-09-30
1353,1536,cod,3477.2,2023-12-22
1354,1537,cod,3046.66,2023-05-31
1355,1538,cod,411.83,2025-08-29
1356,1539,card,722.11,2025-10-01
1357,1541,cod,1587.02,2025-12-20
1358,1542,card,793.51,2025-02-09
1359,1543,cod,367.87,2023-09-29
1360,1544,upi,3861.0,2024-02-01
1361,1546,cod,583.72,2023-12-20
1362,1547,cod,724.48,2023-12-16
1363,1548,cod,635.1,2025-03-01
1364,1549,upi,1355.32,2025-08-15
1365,1551,upi,3835.34,2025-01-05
1366,1552,upi,1595.32,2023-05-24
1367,1553,wallet,619.08,2023-09-03
1368,1555,card,3036.08,2023-12-25
1369,1556,card,1318.34,2025-04-25
1370,1557,upi,761.62,2023-04-26
1371,1558,wallet,497.94,2024-03-20
1372,1559,upi,2094.72,2025-04-09
1373,1560,upi,1955.82,2025-01-17
1374,1561,card,1996.26,2025-05-17
1375,1562,cod,4681.62,2025-04-18
1376,1563,upi,542.39,2024-12-11
1377,1564,wallet,2448.66,2025-12-11
1378,1565,wallet,3570.05,2024-12-08
1379,1566,wallet,2484.3,2023-12-02
1380,1568,upi,4568.76,2024-04-11
1381,1569,upi,2928.99,2024-01-20
1382,1570,card,2222.64,2025-03-25
1383,1571,cod,278.39,2025-01-15
1384,1572,upi,2620.89,2023-03-12
1385,1573,cod,3068.13,2025-11-16
1386,1574,cod,3327.0,2023-04-16
1387,1575,wallet,774.86,2025-03-10
1388,1576,wallet,1952.66,2023-11-18
1389,1577,upi,3712.34,2024-11-12
1390,1578,wallet,1026.78,2024-11-07
1391,1580,wallet,367.03,2025-03-19
1392,1581,cod,2555.25,2025-10-19
1393,1582,upi,774.86,2024-10-01
1394,1583,cod,7090.76,2023-06-16
1395,1585,upi,872.55,2025-11-20
1396,1586,card,2895.45,2024-03-10
1397,1587,card,1359.68,2023-01-08
1398,1588,upi,536.92,2024-04-23
1399,1589,upi,460.6,2023-11-12
1400,1590,upi,4650.54,2024-10-07
1401,1591,card,1925.28,2023-07-14
1402,1592,upi,759.87,2025-12-10
1403,1593,upi,1663.12,2025-08-30
1404,1594,upi,3018.88,2023-02-24
1405,1595,card,4260.02,2025-11-22
1406,1597,upi,6306.18,2023-01-12
1407,1598,upi,5073.8,2025-07-23
1408,1599,upi,4513.94,2023-02-02
1409,1600,upi,8682.28,2025-01-12
1410,1601,card,1247.76,2024-05-20
1411,1602,card,5633.85,2023-11-13
1412,1603,cod,6056.54,2024-02-01
1413,1604,wallet,12519.94,2023-08-13
1414,1605,card,7616.75,2023-06-19
1415,1606,upi,5556.6,2024-03-20
